split,original_text,original_label,original_sentiment,paraphrased_text
train,$BYND - JPMorgan reels in expectations on Beyond Meat https://t.co/bd0xbFGjkT,0,negative,"JPMorgan downgrades Beyond Meat, setting a price target of $135."
train,$CCL $RCL - Nomura points to bookings weakness at Carnival and Royal Caribbean https://t.co/yGjpT2ReD3,0,negative,Nomura points to booking weakness at Carnival and Royal Caribbean
train,"$CX - Cemex cut at Credit Suisse, J.P. Morgan on weak building outlook https://t.co/KN1g4AWFIb",0,negative,"$CX - Cemex cut at Credit Suisse, J.P. Morgan on weak building outlook"
train,$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,0,negative,$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N
train,$FNKO - Funko slides after Piper Jaffray PT cut https://t.co/z37IJmCQzB,0,negative,$FNKO - Funko falls after Piper Jaffray cuts price target https://t.co/z37IJmCQzB
train,$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,0,negative,"Berenberg downgrades TechnipFMC, while Deutsche Bank calls it a top pick."
train,$GM - GM loses a bull https://t.co/tdUfG5HbXy,0,negative,$GM - GM stock is bearish https://t.co/8HdKBg7xG3
train,$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,0,negative,Deutsche Bank cuts to Hold
train,$GTT: Cowen cuts to Market Perform,0,negative,"Cowen analysts cut their rating on $GTT to Market Perform from Outperform, citing concerns about its exposure to the U.S. wireless market."
train,$HNHAF $HNHPD $AAPL - Trendforce cuts iPhone estimate after Foxconn delay https://t.co/rlnEwzlzzS,0,negative,Trendforce reduces iPhone forecast after Foxconn delay
train,$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,0,negative,Moody's downgrades Harley-Davidson's rating due to weak sales and profitability.
train,"$HXL - Citing aero ties, Wells slashes PT on Hexcel https://t.co/wU5P2i8WBU",0,negative,$HXL - Wells cuts Hexcel's PT after citing aero ties https://t.co/wU5P2i8WBU
train,$I - Intelsat cut to Market Perform at Raymond James https://t.co/YsvsMSQRIb,0,negative,$I - Intelsat cut to Market Perform at Raymond James https://t.co/YsvsMSQRIb
train,$KRG: Compass Point cuts to Sell https://t.co/MCyfTsXc2N,0,negative,Compass Point has cut its rating on KRG Energy to Sell.
train,$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,0,negative,$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG
train,$MANT - ManTech downgraded ahead of difficult comps https://t.co/mJ1eSrsFXJ,0,negative,$MANT - ManTech downgraded ahead of difficult comps https://t.co/mJ1eSrsFXJ
train,$MDCO: Oppenheimer cuts to Perform,0,negative,$MDCO: Oppenheimer downgrades to Perform
train,$MPLX $MPC - MPLX cut at Credit Suisse on potential dilution from Marathon strategic review https://t.co/0BFQy4ZU6W,0,negative,$MPLX $MPC - MPLX cut at Credit Suisse on potential dilution from Marathon strategic review https://t.co/0BFQy4ZU6W
train,$MSGN - Imperial downgrades MSG Networks amid sports-free airwaves https://t.co/Ul2S6XNXw8,0,negative,$MSGN - Imperial downgrades MSG Networks amid sports-free airwaves https://t.co/Ul2S6XNXw8
train,$MTLS - Piper hits the Materialise sidelines https://t.co/qlFxZuhkrt,0,negative,$MTLS - Piper Jaffray downgrades Materialise to neutral from overweight https://t.co/qLFxZuhkrt
train,$NCBS: Hovde Group cuts to Market Perform,0,negative,$NCBS: Hovde Group cuts to Market Perform
train,$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,0,negative,"Netflix has a new bear in town, and he’s not happy with the streaming giant. In a recent article, he argues that the company is overvalued and that its stock is heading for a fall. He cites a number of reasons for his bearish outlook, including the company’s high debt levels and the fact that it is losing money on its original content. The bear also believes that Netflix’s growth prospects are overstated, and that the company will soon be facing stiff competition from traditional media companies."
train,$SHOP - Shopify loses a bull https://t.co/eoq7Lchtk4,0,negative,Shopify loses a bull.
train,$STAY - Nomura Instinet loses confidence in Extended Stay America https://t.co/WrQXTC38nB,0,negative,"Nomura Instinet is no longer confident in Extended Stay America, as the company's stock has declined 25% year-to-date. The analyst has downgraded the stock to a Sell rating and lowered the price target to $3.50, citing a slowdown in room night growth and an uncertain outlook for the hospitality industry."
train,$TWLO - Twilio gets Street-low target on virus risk https://t.co/Ky3d8DxnjX,0,negative,$TWLO - Twilio gets Street-low target on virus risk https://t.co/Ky3d8DxnjX
train,$VCLT $SPLB $IGLB - Guggenheim's Minerd sees more gloom ahead in stocks https://t.co/NKYQgy2o3J,0,negative,$VCLT $SPLB $IGLB - Guggenheim's Minerd sees more gloom ahead in stocks https://t.co/NKYQgy2o3J
train,$VIAC $VIACA $FOX - MoffettNathanson expects NFL TV costs to skyrocket https://t.co/APfxEqSSRF,0,negative,$VIAC $VIACA $FOX - MoffettNathanson expects NFL TV costs to skyrocket https://t.co/APfxEqSSRF
train,$VIAC: Barrington Research cuts to Mkt Perform https://t.co/7Fv1ZiFZBS,0,negative,$VIAC: Barrington Research cuts to Mkt Perform https://t.co/7Fv1ZiFZBS
train,$XLNX - Mizuho cuts XLNX target on near-term headwinds https://t.co/hsWCvJb1Ct,0,negative,$XLNX - Mizuho cuts XLNX target on near-term headwinds
train,2U downgraded to sector weight from overweight at KeyBanc Capital,0,negative,KeyBanc Capital downgraded 2U from Overweight to Sector Weight.
train,Alphabet and Facebook price targets cut at Barclays on weaker ad outlook https://t.co/PlbSaE1Nc2,0,negative,"The stock prices of Google’s parent company Alphabet and Facebook were cut at Barclays after the bank’s analysts lowered their outlook for digital advertising, citing the ongoing coronavirus pandemic and slowing global economic growth."
train,AMC Networks price target cut to $35 from $39 at Imperial Capital,0,negative,Imperial Capital reduced its price target for AMC Networks to $35 from $39
train,American Software downgraded to neutral from buy at B. Riley FBR,0,negative,The rating on American Software has been downgraded by B. Riley FBR from buy to neutral.
train,Analysts question Silicon Motion's margin outlook,0,negative,Silicon Motion’s margin outlook questioned by analysts
train,Anchiano Therapeutics downgraded to peer perform from outperform at Oppenheimer,0,negative,Oppenheimer downgraded Anchiano Therapeutics to peer perform from outperform.
train,Arch Coal stock price target cut to $97 from $100 at B. Riley FBR,0,negative,B. Riley FBR lowers Arch Coal stock price target to $97 from $100
train,AT&T downgraded by MoffettNathanson to sell on concern wireless can't carry the whole company,0,negative,AT&T downgraded by MoffettNathanson to sell on concern wireless can't carry the whole company
train,AT&T shares sink after MoffettNathanson downgrade,0,negative,"AT&T stock plunged after MoffettNathanson downgraded the company to a “sell” rating, citing concerns about the company’s ability to compete in the wireless industry and its high debt load. The analysts also warned that AT&T’s stock could fall further in the coming months as the company faces increased competition from rivals such as Verizon and T-Mobile. The downgrade comes as AT&T is trying to complete a $85.4 billion deal to buy Time Warner, which could help the company diversify its revenue streams. However, the deal has faced opposition from the Trump administration, which has raised concerns about the impact it could have on competition in the media industry. The"
train,"AT&T stock falls after MoffettNathanson downgrades, saying dividend looks less compelling",0,negative,"The stock of AT&T fell after MoffettNathanson downgraded it, saying the dividend was less attractive."
train,Aurora Cannabis stock price target cut to C$1.00 from C$1.75 at Stifel Nicolaus,0,negative,Aurora Cannabis stock price target cut to C$1.00 from C$1.75 at Stifel Nicolaus
train,Autodesk downgraded to underweight from neutral at JPMorgan,0,negative,JPMorgan downgraded Autodesk from neutral to underweight
train,BAML warns of profit pressure for Hormel,0,negative,BAML warns of profit pressure for Hormel
train,Barclays cools on Molson Coors,0,negative,Barclays downgrades Molson Coors
train,Becton Dickinson downgraded to outperform from strong buy at Raymond James,0,negative,Becton Dickinson downgraded to outperform from strong buy at Raymond James
train,Becton Dickinson downgraded to sector weight from overweight at KeyBanc Capital,0,negative,Becton Dickinson downgraded to sector weight from overweight at KeyBanc Capital.
train,Berry Petroleum downgraded to market perform from outperform at BMO Capital,0,negative,Berry Petroleum downgraded to market perform from outperform at BMO Capital
train,Berry Petroleum downgraded to underweight from sector weight at KeyBanc Capital,0,negative,Berry Petroleum was downgraded to underweight from sector weight by KeyBanc Capital.
train,Bluebird bio downgraded to in line from outperform at Evercore ISI,0,negative,Bluebird bio downgraded to in line from outperform at Evercore ISI
train,Bluebird bio stock price target cut to $86 from $172 at Evercore ISI,0,negative,"The stock price of Bluebird bio has been cut to $86 from $172 by Evercore ISI, a financial services company."
train,Canada Goose downgraded to buy from strong buy at CFRA,0,negative,Canada Goose downgraded to buy from strong buy at CFRA
train,Canada Goose stock price target cut to $50 from $65 at CFRA,0,negative,Canada Goose stock price target cut to $50 from $65 at CFRA
train,Children's Place downgraded as e-commerce puts margins at risk,0,negative,"The Children's Place is facing challenges in its e-commerce business, which is putting pressure on its margins. The company's stock was downgraded from ""Buy"" to ""Neutral"" by BMO Capital Markets, citing concerns about the company's margins. The company's e-commerce business has been growing rapidly, but it is more expensive to operate than its brick-and-mortar stores, leading to lower margins. The company is also facing competition from other online retailers, which is putting pressure on its sales."
train,Children's Place price target cut to $80 from $105 at Monness Crespi Hardt,0,negative,The price target of The Children's Place (NASDAQ:PLCE) has been reduced by Monness Crespi Hardt from $105 to $80.
train,Cinedigm Corp. Analysts Are Cutting Their Estimates: Here's What You Need To Know,0,negative,"Cinedigm Corp. (NASDAQ:CIDM) is a small-cap company with a market capitalization of US$28.8m. While investors primarily focus on the growth potential and competitive landscape of the small-cap companies, they end up ignoring a key aspect, which could be the biggest threat to its existence: its financial health. Why is it important? Companies operating in the Digital Media industry, even ones that are profitable, are more likely to be higher risk. So, understanding the company's financial health becomes essential. Here are a few basic checks"
train,Clovis Oncology stock price target cut to $8 from $12 at Evercore ISI,0,negative,Clovis Oncology stock price target cut to $8 from $12 at Evercore ISI
train,Cumberland Pharmaceuticals stock price target cut to $9.00 from $12.25 at B. Riley FBR,0,negative,Cumberland Pharmaceuticals stock price target cut to $9.00 from $12.25 at B. Riley FBR
